customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_a,internet_service,internet_service_a,contract_type,contract_type_a,payment_type,monthly_charges,total_charges,churn,is_female,has_churned,has_phone,has_internet,has_phone_has_internet,partner_dependents,tenure,start_date,avg_monthly_charges
5144-TVGLP,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,94.75,3653,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,39,20180527,94.75
5146-CBVOE,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),75.1,1212.85,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,16,20200407,75.1
5146-YYFRZ,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Bank transfer (automatic),19.95,1311.75,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,66,20160220,19.95
5148-HKFIR,Female,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Mailed check,19.7,406.95,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,21,20191122,19.7
5148-ORICT,Female,0,Yes,No,1,One Line,1,DSL,2,2 Year,Mailed check,74.35,4759.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,64,20160412,74.35
5149-CUZUJ,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,1,1 Year,Bank transfer (automatic),92.9,2768.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,30,20190217,92.9
5149-QYTTU,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),95.15,6770.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,71,20150908,95.15
5149-TGWDZ,Female,0,No,No,1,One Line,2,Fiber Optic,1,1 Year,Mailed check,104.55,2239.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,21,20191030,104.55
5150-ITWWB,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,94.85,335.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,4,20210426,94.85
5150-LJNSR,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),98.05,3082.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,31,20181229,98.05
5151-HQRDG,Male,0,Yes,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,55.05,2030.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,37,20180716,55.05
5153-LXKDT,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,110.2,7467.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,68,20151220,110.2
5153-RTHKF,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.35,2896.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,34,20181014,85.35
5154-VEKBL,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,58.5,539.85,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,0,9,20201104,58.5
5155-AZQPB,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,49.9,1410.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,28,20190405,49.9
5156-UMKOW,Female,0,No,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,29.65,90.05,No,TRUE,FALSE,FALSE,FALSE,FALSE,2,3,20210511,29.65
5158-RIVOP,Female,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),20.9,202.3,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,10,20201021,20.9
5159-YFPKQ,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,75.8,160.75,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,2,20210608,75.8
5160-UXJED,Male,0,No,Yes,1,One Line,1,DSL,1,1 Year,Mailed check,44.6,681.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,2,15,20200504,44.6
5161-UBZXI,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,2,2 Year,Credit card (automatic),106.35,7261.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,68,20151205,106.35
5161-XEUVX,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Mailed check,94.3,3460.95,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,37,20180722,94.3
5167-GBFRE,Male,1,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Bank transfer (automatic),25.2,102.5,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,20210410,25.2
5167-ZFFMM,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),90.85,90.85,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210712,90.85
5168-MQQCA,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),108.5,8003.8,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,74,20150621,108.5
5168-MSWXT,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,94.75,759.55,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,8,20201211,94.75
5170-PTRKA,Female,0,Yes,Yes,0,No Phone Service,1,DSL,1,1 Year,Credit card (automatic),35.8,1782,No,TRUE,FALSE,FALSE,FALSE,FALSE,3,50,20170619,35.8
5171-EPLKN,Male,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Credit card (automatic),19.85,470,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,24,20190822,19.85
5172-MIGPM,Male,0,No,No,2,Two or More Lines,1,DSL,0,Month-to-Month,Mailed check,65.55,237.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,4,20210423,65.55
5172-RKOCB,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),108.95,7875,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,72,20150805,108.95
5173-WXOQV,Male,0,Yes,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,64.2,143.65,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,20210604,64.2
5173-ZXXXL,Male,0,No,No,1,One Line,0,No Internet Service,1,1 Year,Mailed check,19.95,47.7,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,2,20210531,19.95
5174-ITUMV,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Electronic check,105.4,6989.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,66,20160202,105.4
5174-RNGBH,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,66.25,620.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,9,20201031,66.25
5175-AOBHI,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,46,193.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,4,20210405,46
5175-WLYXL,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Mailed check,78.85,1600.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,20,20191203,78.85
5176-LDKUH,Female,0,No,No,1,One Line,2,Fiber Optic,1,1 Year,Electronic check,75.15,3772.65,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,50,20170607,75.15
5176-LMJXE,Female,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.55,945.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,46,20171012,20.55
5176-OLSKT,Female,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),66.9,4370.25,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,65,20160304,66.9
5177-RVZNU,Female,0,No,Yes,1,One Line,0,No Internet Service,1,1 Year,Bank transfer (automatic),20.3,755.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,2,37,20180707,20.3
5178-LMXOP,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,95.1,95.1,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,20210712,95.1
5180-UCIIQ,Male,1,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Mailed check,40.05,880.2,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,3,22,20191013,40.05
5181-OABFK,Female,0,Yes,Yes,1,One Line,1,DSL,2,2 Year,Credit card (automatic),61.3,3346.8,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,55,20170124,61.3
5183-KLYEM,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),112.75,8192.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,73,20150724,112.75
5183-SNMJQ,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),95.1,865.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,9,20201108,95.1
5186-EJEGL,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Mailed check,69.5,653.25,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,9,20201030,69.5
5186-PEIZU,Female,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Bank transfer (automatic),19.25,617.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,32,20181210,19.25
5186-SAMNZ,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),69.5,69.5,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210712,69.5
5188-HGMLP,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),74,3919.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,53,20170315,74
5192-EBGOV,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.7,85.7,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,20210712,85.7
5193-QLVZB,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),104.75,6536.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,62,20160531,104.75
5195-KPUNQ,Female,1,No,No,1,One Line,2,Fiber Optic,1,1 Year,Mailed check,96.75,5206.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,54,20170217,96.75
5196-SGOAK,Female,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,75.7,75.7,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,20210712,75.7
5196-WPYOW,Male,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Mailed check,60.05,3994.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,67,20160127,60.05
5197-LQXXH,Female,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),83.3,5894.5,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,71,20150920,83.3
5197-PYEPU,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),94.45,3923.8,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,42,20180225,94.45
5197-YPYBZ,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Credit card (automatic),25.25,274.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,11,20200915,25.25
5198-EFNBM,Male,1,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Electronic check,90.65,5199.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,57,20161101,90.65
5198-HQAEN,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,1,1 Year,Electronic check,89.7,3165.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,35,20180903,89.7
5199-FPUSP,Male,0,No,Yes,0,No Phone Service,1,DSL,1,1 Year,Credit card (automatic),34.05,1113.95,No,FALSE,FALSE,FALSE,FALSE,FALSE,2,33,20181120,34.05
5201-CBWYG,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1 Year,Bank transfer (automatic),24.8,1476.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,60,20160827,24.8
5201-FRKKS,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),74.3,1952.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,26,20190604,74.3
5201-USSQZ,Female,0,Yes,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),85.9,2196.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,26,20190626,85.9
5202-IVJNU,Female,0,No,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Credit card (automatic),30.1,1131.3,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,2,38,20180625,30.1
5203-XEHAX,Female,0,No,No,1,One Line,1,DSL,1,1 Year,Electronic check,64.35,2053.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,32,20181215,64.35
5204-HMGYF,Female,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Mailed check,87.2,4345,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,50,20170618,87.2
5204-QZXPU,Male,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,39.65,733.35,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,18,20200127,39.65
5206-HPJKM,Male,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),55.5,934.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,17,20200318,55.5
5206-XZZQI,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,80.6,4348.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,54,20170213,80.6
5207-PLSTK,Male,0,Yes,Yes,1,One Line,1,DSL,0,Month-to-Month,Mailed check,48.75,48.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,20210712,48.75
5208-FVQKB,Male,0,Yes,No,1,One Line,1,DSL,2,2 Year,Mailed check,67.95,4664.15,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,69,20151124,67.95
5208-HFSBT,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Credit card (automatic),55.05,102.75,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,2,20210616,55.05
5213-TWWJU,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,91,2626.15,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,29,20190318,91
5214-CHIWJ,Male,0,No,No,1,One Line,0,No Internet Service,1,1 Year,Mailed check,20.3,595.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,29,20190304,20.3
5214-NLTIT,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Credit card (automatic),90.8,6511.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,72,20150822,90.8
5215-LNLDJ,Female,0,Yes,Yes,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,24.7,149.05,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,6,20210209,24.7
5216-WASFJ,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,84.85,2633.4,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,31,20190110,84.85
5219-YIPTK,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,104.4,3409.6,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,1,33,20181122,104.4
5220-AGAAX,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Bank transfer (automatic),24,1664.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,69,20151102,24
5222-IMUKT,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,91.05,2871.5,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,32,20181226,91.05
5222-JCXZT,Male,0,No,No,1,One Line,0,No Internet Service,0,Month-to-Month,Mailed check,19,78.9,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,4,20210407,19
5223-UZAVK,Male,0,No,No,1,One Line,2,Fiber Optic,1,1 Year,Credit card (automatic),100.3,6603.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,66,20160217,100.3
5226-NOZFC,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,85.75,2146.5,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,25,20190712,85.75
5227-JSCFE,Male,1,Yes,No,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),46.35,3353.4,No,FALSE,FALSE,FALSE,TRUE,FALSE,1,72,20150803,46.35
5228-EXCET,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,80.85,1008.7,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,12,20200728,80.85
5229-DTFYB,Female,0,No,No,1,One Line,2,Fiber Optic,2,2 Year,Bank transfer (automatic),98.8,3959.15,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,40,20180411,98.8
5229-PRWKT,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,86.55,649.65,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,8,20201226,86.55
5231-FIQPA,Female,0,No,No,1,One Line,0,No Internet Service,2,2 Year,Mailed check,19.85,810.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,41,20180319,19.85
5232-NXPAY,Female,0,No,No,1,One Line,1,DSL,2,2 Year,Mailed check,74.45,3510.3,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,47,20170907,74.45
5233-AOZUF,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,74.95,2149.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,29,20190323,74.95
5233-GEEAX,Male,1,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,29.4,221.9,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,0,8,20201225,29.4
5236-PERKL,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),112.95,6465,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,57,20161105,112.95
5236-XMZJY,Female,0,No,No,1,One Line,1,DSL,0,Month-to-Month,Bank transfer (automatic),59.65,2536.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,43,20180126,59.65
5240-CAOYT,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),87.55,4884.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,56,20161218,87.55
5240-IJOQT,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,74.7,74.7,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,1,20210712,74.7
5242-UOWHD,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.35,929.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,46,20171023,20.35
5243-SAOTC,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),79.85,4308.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,54,20170212,79.85
5244-IRFIH,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,94.5,3105.55,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,33,20181116,94.5
5245-VDBUR,Female,0,Yes,No,0,No Phone Service,1,DSL,1,1 Year,Mailed check,35.45,1958.95,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,55,20170104,35.45
5248-KWLAR,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Electronic check,90.35,6325.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,70,20151013,90.35
5248-RPYWW,Female,1,Yes,Yes,2,Two or More Lines,1,DSL,2,2 Year,Bank transfer (automatic),90.15,6716.45,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,75,20150529,90.15
5248-YGIJN,Male,0,Yes,No,2,Two or More Lines,1,DSL,2,2 Year,Credit card (automatic),90.25,6369.45,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,71,20150926,90.25
5249-QYHEX,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,2,2 Year,Mailed check,24.8,1024.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,41,20180304,24.8
5256-SKJGO,Female,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Electronic check,54.6,3423.5,No,TRUE,FALSE,FALSE,FALSE,FALSE,3,63,20160522,54.6
5260-UMPWX,Female,0,Yes,Yes,1,One Line,0,No Internet Service,0,Month-to-Month,Credit card (automatic),20.25,493.95,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,24,20190801,20.25
5261-QSHQM,Female,0,No,No,0,No Phone Service,1,DSL,0,Month-to-Month,Electronic check,24.45,86.6,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,0,4,20210426,24.45
5266-PFRQK,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1 Year,Credit card (automatic),20.85,1071.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,51,20170501,20.85
5268-DSMNQ,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Credit card (automatic),97.95,5936.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,61,20160725,97.95
5269-NRGDP,Male,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Electronic check,73.15,3088.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,42,20180204,73.15
5271-DBYSJ,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),79.15,827.7,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,10,20200927,79.15
5271-YNWVR,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,2,2 Year,Electronic check,113.15,7856,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,69,20151031,113.15
5274-XHAKY,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),94.3,3893.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,41,20180305,94.3
5275-PMFUT,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2 Year,Credit card (automatic),64.8,4719.75,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,73,20150719,64.8
5275-SQEIZ,Male,0,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Mailed check,80.85,80.85,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,20210712,80.85
5276-KQWHG,Female,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,69.6,131.65,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,2,20210615,69.6
5277-ZLOOR,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,85.55,187.45,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,2,20210606,85.55
5278-PNYOX,Female,0,No,No,1,One Line,2,Fiber Optic,2,2 Year,Credit card (automatic),100.65,4917.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,49,20170717,100.65
5281-BUZGT,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,90.85,3186.7,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,35,20180910,90.85
5285-MVEHD,Female,0,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Credit card (automatic),105.6,6068.65,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,57,20161029,105.6
5286-YHCVC,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),104.8,7470.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,71,20150904,104.8
5287-QWLKY,Male,1,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),105.1,7548.1,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,72,20150819,105.1
5288-AHOUP,Male,1,No,No,1,One Line,2,Fiber Optic,0,Month-to-Month,Electronic check,78.5,874.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,11,20200907,78.5
5293-WXJAK,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),104.05,1133.65,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,11,20200914,104.05
5294-CDGWY,Male,0,Yes,Yes,0,No Phone Service,1,DSL,1,1 Year,Electronic check,59.3,3014.65,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,3,51,20170518,59.3
5294-DMSFH,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),87.8,2621.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,30,20190215,87.8
5294-IMHHT,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),97.75,5043.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,52,20170425,97.75
5295-PCJOO,Male,0,No,Yes,1,One Line,1,DSL,0,Month-to-Month,Electronic check,49.4,184.4,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,2,4,20210420,49.4
5296-BFCYD,Male,0,Yes,Yes,1,One Line,0,No Internet Service,2,2 Year,Mailed check,20.1,936.85,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,47,20170924,20.1
5296-PSYVW,Female,0,Yes,No,2,Two or More Lines,0,No Internet Service,2,2 Year,Electronic check,24.55,1750.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,71,20150903,24.55
5297-MDOIR,Female,0,Yes,No,1,One Line,2,Fiber Optic,1,1 Year,Credit card (automatic),81.15,5224.5,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,64,20160401,81.15
5298-GSTLM,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,1,1 Year,Bank transfer (automatic),101.4,6176.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,61,20160716,101.4
5299-RULOA,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,100.25,1064.65,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,11,20200922,100.25
5299-SJCZT,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),101.55,298.35,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,3,20210514,101.55
5301-GAUUY,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),80.35,2596.15,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,32,20181203,80.35
5302-BDJNT,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Electronic check,95.5,3418.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,36,20180819,95.5
5304-EFJLP,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,2,2 Year,Bank transfer (automatic),111.65,8022.85,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,72,20150818,111.65
5306-BVTKJ,Male,0,Yes,Yes,1,One Line,1,DSL,1,1 Year,Credit card (automatic),55.8,2651.2,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,48,20170827,55.8
5307-DZCVC,Female,1,Yes,No,2,Two or More Lines,2,Fiber Optic,0,Month-to-Month,Credit card (automatic),85.95,2628.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,31,20190124,85.95
